"Product Name,Launch Date,Total Cores,Max Turbo Frequency,Cache,Processor Graphics ‡"
"Intel® Core™ i3-10325 Processor,Q1'21,4,4.70 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-10505 Processor,Q1'21,6,4.60 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-11400 Processor,Q1'21,6,4.40 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 730"
"Intel® Core™ i5-11400F Processor,Q1'21,6,4.40 GHz,12 MB Intel® Smart Cache,"
"Intel® Core™ i5-11400T Processor,Q1'21,6,3.70 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 730"
"Intel® Core™ i5-11500 Processor,Q1'21,6,4.60 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 750"
"Intel® Core™ i5-11500T Processor,Q1'21,6,3.90 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 750"
"Intel® Core™ i5-11600 Processor,Q1'21,6,4.80 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 750"
"Intel® Core™ i5-11600K Processor,Q1'21,6,4.90 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 750"
"Intel® Core™ i5-11600KF Processor,Q1'21,6,4.90 GHz,12 MB Intel® Smart Cache,"
"Intel® Core™ i5-11600T Processor,Q1'21,6,4.10 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 750"
"Intel® Core™ i7-11700 Processor,Q1'21,8,4.90 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics 750"
"Intel® Core™ i7-11700F Processor,Q1'21,8,4.90 GHz,16 MB Intel® Smart Cache,"
"Intel® Core™ i7-11700K Processor,Q1'21,8,5.00 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics 750"
"Intel® Core™ i7-11700KF Processor,Q1'21,8,5.00 GHz,16 MB Intel® Smart Cache,"
"Intel® Core™ i7-11700T Processor,Q1'21,8,4.60 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics 750"
"Intel® Core™ i9-11900 Processor,Q1'21,8,5.20 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics 750"
"Intel® Core™ i9-11900F Processor,Q1'21,8,5.20 GHz,16 MB Intel® Smart Cache,"
"Intel® Core™ i9-11900K Processor,Q1'21,8,5.30 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics 750"
"Intel® Core™ i9-11900KF Processor,Q1'21,8,5.30 GHz,16 MB Intel® Smart Cache,"
"Intel® Core™ i9-11900T Processor,Q1'21,8,4.90 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics 750"
"Intel® Core™ i3-10100Y Processor,Q1'21,2,3.90 GHz,4 MB Intel® Smart Cache,Intel® UHD Graphics 615"
"Intel® Core™ i5-11300H Processor,Q1'21,4,4.40 GHz,8 MB Intel® Smart Cache,Intel® Iris® Xe Graphics"
"Intel® Core™ i5-1140G7 Processor,Q1'21,4,4.20 GHz,8 MB Intel® Smart Cache,Intel® Iris® Xe Graphics"
"Intel® Core™ i5-1145G7 Processor,Q1'21,4,4.40 GHz,8 MB Intel® Smart Cache,Intel® Iris® Xe Graphics"
"Intel® Core™ i7-11370H Processor,Q1'21,4,4.80 GHz,12 MB Intel® Smart Cache,Intel® Iris® Xe Graphics"
"Intel® Core™ i7-11375H Processor,Q1'21,4,5.00 GHz,12 MB Intel® Smart Cache,Intel® Iris® Xe Graphics"
"Intel® Core™ i7-1180G7 Processor,Q1'21,4,4.60 GHz,12 MB Intel® Smart Cache,Intel® Iris® Xe Graphics"
"Intel® Core™ i5-10500H Processor,Q4'20,6,4.50 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors"
"Intel® Core™ i3-10100F Processor,Q4'20,4,4.30 GHz,6 MB Intel® Smart Cache,"
"Intel® Core™ i3-1115G4E Processor,Q3'20,2,3.90 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics for 11th Gen Intel® Processors"
"Intel® Core™ i3-1115GRE Processor,Q3'20,2,3.90 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics for 11th Gen Intel® Processors"
"Intel® Core™ i3-1120G4 Processor,Q1'21,4,3.50 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics for 11th Gen Intel® Processors"
"Intel® Core™ i3-1125G4 Processor,Q1'21,4,3.70 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics for 11th Gen Intel® Processors"
"Intel® Core™ i3-1125G4 Processor,Q1'21,4,3.70 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics for 11th Gen Intel® Processors"
"Intel® Core™ i5-1145G7E Processor,Q3'20,4,4.10 GHz,8 MB Intel® Smart Cache,Intel® Iris® Xe Graphics"
"Intel® Core™ i5-1145GRE Processor,Q3'20,4,4.10 GHz,8 MB Intel® Smart Cache,Intel® Iris® Xe Graphics"
"Intel® Core™ i7-1185G7E Processor,Q3'20,4,4.40 GHz,12 MB Intel® Smart Cache,Intel® Iris® Xe Graphics"
"Intel® Core™ i7-1185GRE Processor,Q3'20,4,4.40 GHz,12 MB Intel® Smart Cache,Intel® Iris® Xe Graphics"
"Intel® Core™ i7-10870H Processor,Q3'20,8,5.00 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors"
"Intel® Core™ i3-1110G4 Processor,Q3'20,2,3.90 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics for 11th Gen Intel® Processors"
"Intel® Core™ i3-1115G4 Processor,Q3'20,2,4.10 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics for 11th Gen Intel® Processors"
"Intel® Core™ i3-1115G4 Processor,Q3'20,2,4.10 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics for 11th Gen Intel® Processors"
"Intel® Core™ i5-1130G7 Processor,Q3'20,4,4.00 GHz,8 MB Intel® Smart Cache,Intel® Iris® Xe Graphics"
"Intel® Core™ i5-1135G7 Processor,Q3'20,4,4.20 GHz,8 MB Intel® Smart Cache,Intel® Iris® Xe Graphics"
"Intel® Core™ i5-1135G7 Processor,Q3'20,4,4.20 GHz,8 MB Intel® Smart Cache,Intel® Iris® Xe Graphics"
"Intel® Core™ i7-1160G7 Processor,Q3'20,4,4.40 GHz,12 MB Intel® Smart Cache,Intel® Iris® Xe Graphics"
"Intel® Core™ i7-1165G7 Processor,Q3'20,4,4.70 GHz,12 MB Intel® Smart Cache,Intel® Iris® Xe Graphics"
"Intel® Core™ i7-1165G7 Processor,Q3'20,4,4.70 GHz,12 MB Intel® Smart Cache,Intel® Iris® Xe Graphics"
"Intel® Core™ i7-1185G7 Processor,Q3'20,4,4.80 GHz,12 MB Intel® Smart Cache,Intel® Iris® Xe Graphics"
"Intel® Core™ i5-10200H Processor,Q3'20,4,4.10 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors"
"Intel® Core™ i9-10850K Processor,Q3'20,10,5.20 GHz,20 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i3-L13G4 Processor,Q2'20,5,2.80 GHz,4 MB,Intel® UHD Graphics"
"Intel® Core™ i5-L16G7 Processor,Q2'20,5,3.00 GHz,4 MB,Intel® UHD Graphics"
"Intel® Core™ i5-10310U Processor,Q2'20,4,4.40 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors"
"Intel® Core™ i7-10610U Processor,Q2'20,4,4.90 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors"
"Intel® Core™ i7-10810U Processor,Q2'20,6,4.90 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors"
"Intel® Core™ i9-10885H Processor,Q2'20,8,5.30 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors"
"Intel® Core™ i3-10100 Processor,Q2'20,4,4.30 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i3-10100E Processor,Q2'20,4,3.80 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i3-10100T Processor,Q2'20,4,3.80 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i3-10100TE Processor,Q2'20,4,3.60 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i3-10300 Processor,Q2'20,4,4.40 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i3-10300T Processor,Q2'20,4,3.90 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i3-10320 Processor,Q2'20,4,4.60 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-10400 Processor,Q2'20,6,4.30 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-10400F Processor,Q2'20,6,4.30 GHz,12 MB Intel® Smart Cache,"
"Intel® Core™ i5-10400T Processor,Q2'20,6,3.60 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-10500 Processor,Q2'20,6,4.50 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-10500E Processor,Q2'20,6,4.20 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-10500T Processor,Q2'20,6,3.80 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-10500TE Processor,Q2'20,6,3.70 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-10600 Processor,Q2'20,6,4.80 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-10600K Processor,Q2'20,6,4.80 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-10600KF Processor,Q2'20,6,4.80 GHz,12 MB Intel® Smart Cache,"
"Intel® Core™ i5-10600T Processor,Q2'20,6,4.00 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i7-10700 Processor,Q2'20,8,4.80 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i7-10700E Processor,Q2'20,8,4.50 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i7-10700F Processor,Q2'20,8,4.80 GHz,16 MB Intel® Smart Cache,"
"Intel® Core™ i7-10700K Processor,Q2'20,8,5.10 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i7-10700KF Processor,Q2'20,8,5.10 GHz,16 MB Intel® Smart Cache,"
"Intel® Core™ i7-10700T Processor,Q2'20,8,4.50 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i7-10700TE Processor,Q2'20,8,4.40 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i9-10900 Processor,Q2'20,10,5.20 GHz,20 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i9-10900E Processor,Q2'20,10,4.70 GHz,20 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i9-10900F Processor,Q2'20,10,5.20 GHz,20 MB Intel® Smart Cache,"
"Intel® Core™ i9-10900K Processor,Q2'20,10,5.30 GHz,20 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i9-10900KF Processor,Q2'20,10,5.30 GHz,20 MB Intel® Smart Cache,"
"Intel® Core™ i9-10900T Processor,Q2'20,10,4.60 GHz,20 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i9-10900TE Processor,Q2'20,10,4.50 GHz,20 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-10300H Processor,Q2'20,4,4.50 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors"
"Intel® Core™ i5-10400H Processor,Q2'20,4,4.60 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors"
"Intel® Core™ i7-10750H Processor,Q2'20,6,5.00 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors"
"Intel® Core™ i7-10850H Processor,Q2'20,6,5.10 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors"
"Intel® Core™ i7-10875H Processor,Q2'20,8,5.10 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors"
"Intel® Core™ i9-10980HK Processor,Q2'20,8,5.30 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors"
"Intel® Core™ i9-9900KS Processor,Q4'19,8,5.00 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i9-10900X X-series Processor,Q4'19,10,4.50 GHz,19.25 MB Intel® Smart Cache,"
"Intel® Core™ i9-10920X X-series Processor,Q4'19,12,4.60 GHz,19.25 MB Intel® Smart Cache,"
"Intel® Core™ i9-10940X X-series Processor,Q4'19,14,4.60 GHz,19.25 MB Intel® Smart Cache,"
"Intel® Core™ i9-10980XE Extreme Edition Processor,Q4'19,18,4.60 GHz,24.75 MB Intel® Smart Cache,"
"Intel® Core™ i3-8140U Processor,Q4'19,2,3.90 GHz,4 MB Intel® Smart Cache,Intel® UHD Graphics 620"
"Intel® Core™ i5-8260U Processor,Q4'19,4,3.90 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics 620"
"Intel® Core™ i3-10110U Processor,Q3'19,2,4.10 GHz,4 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors"
"Intel® Core™ i3-10110Y Processor,Q3'19,2,4.00 GHz,4 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors"
"Intel® Core™ i5-10210U Processor,Q3'19,4,4.20 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors"
"Intel® Core™ i5-10210Y Processor,Q3'19,4,4.00 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors"
"Intel® Core™ i5-10310Y Processor,Q3'19,4,4.10 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors"
"Intel® Core™ i7-10510U Processor,Q3'19,4,4.90 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors"
"Intel® Core™ i7-10510Y Processor,Q3'19,4,4.50 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors"
"Intel® Core™ i7-10710U Processor,Q3'19,6,4.70 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors"
"Intel® Core™ i3-1005G1 Processor,Q3'19,2,3.40 GHz,4 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors"
"Intel® Core™ i5-1035G1 Processor,Q3'19,4,3.60 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors"
"Intel® Core™ i5-1035G4 Processor,Q3'19,4,3.70 GHz,6 MB Intel® Smart Cache,Intel® Iris® Plus Graphics"
"Intel® Core™ i5-1035G7 Processor,Q3'19,4,3.70 GHz,6 MB Intel® Smart Cache,Intel® Iris® Plus Graphics"
"Intel® Core™ i7-1065G7 Processor,Q3'19,4,3.90 GHz,8 MB Intel® Smart Cache,Intel® Iris® Plus Graphics"
"Intel® Core™ i5-8257U Processor,Q3'19,4,3.90 GHz,6 MB Intel® Smart Cache,Intel® Iris® Plus Graphics 645"
"Intel® Core™ i7-8557U Processor,Q3'19,4,4.50 GHz,8 MB Intel® Smart Cache,Intel® Iris® Plus Graphics 645"
"Intel® Core™ i3-9100E Processor,Q2'19,4,3.70 GHz,6 MB,Intel® UHD Graphics 630"
"Intel® Core™ i3-9100HL Processor,Q2'19,4,2.90 GHz,6 MB,Intel® UHD Graphics 630"
"Intel® Core™ i3-9100TE Processor,Q2'19,4,3.20 GHz,6 MB,Intel® UHD Graphics 630"
"Intel® Core™ i5-9500E Processor,Q2'19,6,4.20 GHz,9 MB,Intel® UHD Graphics 630"
"Intel® Core™ i7-9700E Processor,Q2'19,8,4.40 GHz,12 MB,Intel® UHD Graphics 630"
"Intel® Core™ i7-9700TE Processor,Q2'19,8,3.80 GHz,12 MB,Intel® UHD Graphics 630"
"Intel® Core™ i7-9850HE Processor,Q2'19,6,4.40 GHz,9 MB,Intel® UHD Graphics 630"
"Intel® Core™ i7-9850HL Processor,Q2'19,6,4.10 GHz,9 MB,Intel® UHD Graphics 630"
"Intel® Core™ i5-8279U Processor,Q2'19,4,4.10 GHz,6 MB Intel® Smart Cache,Intel® Iris® Plus Graphics 655"
"Intel® Core™ i7-8569U Processor,Q2'19,4,4.70 GHz,8 MB Intel® Smart Cache,Intel® Iris® Plus Graphics 655"
"Intel® Core™ i3-9100 Processor,Q2'19,4,4.20 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i3-9100F Processor,Q2'19,4,4.20 GHz,6 MB Intel® Smart Cache,"
"Intel® Core™ i3-9100T Processor,Q2'19,4,3.70 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i3-9300 Processor,Q2'19,4,4.30 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i3-9300T Processor,Q2'19,4,3.80 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i3-9320 Processor,Q2'19,4,4.40 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i3-9350K Processor,Q2'19,4,4.60 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-9300H Processor,Q2'19,4,4.10 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-9400H Processor,Q2'19,4,4.30 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-9400T Processor,Q2'19,6,3.40 GHz,9 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-9500 Processor,Q2'19,6,4.40 GHz,9 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-9500F Processor,Q2'19,6,4.40 GHz,9 MB Intel® Smart Cache,"
"Intel® Core™ i5-9500T Processor,Q2'19,6,3.70 GHz,9 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-9600 Processor,Q2'19,6,4.60 GHz,9 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-9600T Processor,Q2'19,6,3.90 GHz,9 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i7-9700 Processor,Q2'19,8,4.70 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i7-9700F Processor,Q2'19,8,4.70 GHz,12 MB Intel® Smart Cache,"
"Intel® Core™ i7-9700T Processor,Q2'19,8,4.30 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i7-9750H Processor,Q2'19,6,4.50 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i7-9750HF Processor,Q2'19,6,4.50 GHz,12 MB Intel® Smart Cache,"
"Intel® Core™ i7-9850H Processor,Q2'19,6,4.60 GHz,12 MB,Intel® UHD Graphics 630"
"Intel® Core™ i9-9880H Processor,Q2'19,8,4.80 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i9-9900 Processor,Q2'19,8,5.00 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i9-9900T Processor,Q2'19,8,4.40 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i9-9980HK Processor,Q2'19,8,5.00 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-8365U Processor,Q2'19,4,4.10 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics for 8th Generation Intel® Processors"
"Intel® Core™ i7-8665U Processor,Q2'19,4,4.80 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics for 8th Generation Intel® Processors"
"Intel® Core™ i5-9300HF Processor,Q2'19,4,4.10 GHz,8 MB Intel® Smart Cache,"
"Intel® Core™ i3-9350KF Processor,Q1'19,4,4.60 GHz,8 MB Intel® Smart Cache,"
"Intel® Core™ i5-9400 Processor,Q1'19,6,4.10 GHz,9 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-9400F Processor,Q1'19,6,4.10 GHz,9 MB Intel® Smart Cache,"
"Intel® Core™ i5-9600KF Processor,Q1'19,6,4.60 GHz,9 MB Intel® Smart Cache,"
"Intel® Core™ i7-9700KF Processor,Q1'19,8,4.90 GHz,12 MB Intel® Smart Cache,"
"Intel® Core™ i9-9900KF Processor,Q1'19,8,5.00 GHz,16 MB Intel® Smart Cache,"
"Intel® Core™ i5-8310Y Processor,Q1'19,2,3.90 GHz,4 MB Intel® Smart Cache,Intel® UHD Graphics 617"
"Intel® Core™ i5-9600K Processor,Q4'18,6,4.60 GHz,9 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i7-9700K Processor,Q4'18,8,4.90 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i7-9800X X-series Processor,Q4'18,8,4.40 GHz,16.5 MB Intel® Smart Cache,"
"Intel® Core™ i9-9820X X-series Processor,Q4'18,10,4.10 GHz,16.5 MB Intel® Smart Cache,"
"Intel® Core™ i9-9900K Processor,Q4'18,8,5.00 GHz,16 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i9-9900X X-series Processor,Q4'18,10,4.40 GHz,19.25 MB Intel® Smart Cache,"
"Intel® Core™ i9-9920X X-series Processor,Q4'18,12,4.40 GHz,19.25 MB Intel® Smart Cache,"
"Intel® Core™ i9-9940X X-series Processor,Q4'18,14,4.40 GHz,19.25 MB Intel® Smart Cache,"
"Intel® Core™ i9-9960X X-series Processor,Q4'18,16,4.40 GHz,22 MB Intel® Smart Cache,"
"Intel® Core™ i9-9980XE Extreme Edition Processor,Q4'18,18,4.40 GHz,24.75 MB Intel® Smart Cache,"
"Intel® Core™ i3-8145UE Processor,Q3'18,2,3.90 GHz,4 MB Intel® Smart Cache,Intel® UHD Graphics 620"
"Intel® Core™ i5-8365UE Processor,Q3'18,4,4.10 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics 620"
"Intel® Core™ i7-8665UE Processor,Q3'18,4,4.40 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics 620"
"Intel® Core™ i3-8100B Processor,Q3'18,4,,6 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-8210Y Processor,Q1'19,2,3.60 GHz,4 MB Intel® Smart Cache,Intel® UHD Graphics 617"
"Intel® Core™ i3-8145U Processor,Q3'18,2,3.90 GHz,4 MB Intel® Smart Cache,Intel® UHD Graphics for 8th Generation Intel® Processors"
"Intel® Core™ i5-8200Y Processor,Q3'18,2,3.90 GHz,4 MB Intel® Smart Cache,Intel® UHD Graphics 615"
"Intel® Core™ i5-8265U Processor,Q3'18,4,3.90 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics for 8th Generation Intel® Processors"
"Intel® Core™ i7-8500Y Processor,Q1'19,2,4.20 GHz,4 MB Intel® Smart Cache,Intel® UHD Graphics 615"
"Intel® Core™ i7-8565U Processor,Q3'18,4,4.60 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics for 8th Generation Intel® Processors"
"Intel® Core™ m3-8100Y Processor,Q3'18,2,3.40 GHz,4 MB Intel® Smart Cache,Intel® UHD Graphics 615"
"Intel® Core™ i5-8305G Processor with Radeon™ Pro WX Vega M GL graphics,Q3'18,4,3.80 GHz,6 MB,Intel® HD Graphics 630"
"Intel® Core™ i7-8706G Processor with Radeon™ Pro WX Vega M GL graphics,Q3'18,4,4.10 GHz,8 MB,Intel® HD Graphics 630"
"Intel® Core™ i7-8086K Processor,Q2'18,6,5.00 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i3-8100T Processor,Q2'18,4,,6 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i3-8109U Processor,Q2'18,2,3.60 GHz,4 MB Intel® Smart Cache,Intel® Iris® Plus Graphics 655"
"Intel® Core™ i3-8300 Processor,Q2'18,4,,8 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i3-8300T Processor,Q2'18,4,,8 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-8259U Processor,Q2'18,4,3.80 GHz,6 MB Intel® Smart Cache,Intel® Iris® Plus Graphics 655"
"Intel® Core™ i5-8269U Processor,Q2'18,4,4.20 GHz,6 MB Intel® Smart Cache,Intel® Iris® Plus Graphics 655"
"Intel® Core™ i5-8300H Processor,Q2'18,4,4.00 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"""Intel® Core™ i5+8400 Processor"
"(9M Cache, up to 4.00 GHz) includes Intel® Optane™ Memory"",Q2'18,6,4.00 GHz,9 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-8400B Processor,Q2'18,6,4.00 GHz,9 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-8400H Processor,Q2'18,4,4.20 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-8400T Processor,Q2'18,6,3.30 GHz,9 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-8500 Processor,Q2'18,6,4.10 GHz,9 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"""Intel® Core™ i5+8500 Processor"
"(9M Cache, up to 4.10 GHz) includes Intel® Optane™ Memory"",Q2'18,6,4.10 GHz,9 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-8500B Processor,Q2'18,6,4.10 GHz,9 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-8500T Processor,Q2'18,6,3.50 GHz,9 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-8600 Processor,Q2'18,6,4.30 GHz,9 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i5-8600T Processor,Q2'18,6,3.70 GHz,9 MB Intel® Smart Cache,Intel® UHD Graphics 630"
"Intel® Core™ i7-8559U Processor,Q2'18,4,4.50 GHz,8 MB Intel® Smart Cache,Intel® Iris® Plus Graphics 655"
"""Intel® Core™ i7+8700 Processor"
